"id","session","grp","match_id","id_unique","name","time_start","time_ready","period_time","started","round","age","gender","major","education","country_origin","ethnic","native","religion","nb_rounds","grp_size","session_size","duration","min_duration","max_duration","ready","endowment","crate","crate_sp","sufee","scroll","refresh_time","v","k","earnings_game","q1","q2","q3","order_slider","nb_pay_social","nb_slider","social_pay_own","social_pay_other","nb_pay_risk","risk","risk_pay","nb_comp","comp_1","comp_2","comp_3","comp_4","comp_5","comp_6","comp_7","comp_8","correct_comp","B5","final_pay"
"815","9","1","40","150.128.49.2","c18","1562658378",NULL,"30","100","7","21","0","Informática","4","203","0","41","1","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","5","2","10","80","2176.8","Realizar 2 enlaces y esperar a ver si subía o bajaban los beneficios para realizar otros enlaces o no.","Ir probando a ver qué enlaces funcionaban y cuáles no.",,"3,2,1,5,4","2","6","30","40","3","0,0,0,0,1","1.6","5","6","6","4","3","69","37",NULL,NULL,"2","1,3,4,3,0,3,1,3,2,4","17.3"
"840","9","1","41","150.128.49.2","c29","1562658442",NULL,"30","100","7","58","1",,"8","203","0","41","4","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","4","2","10","80","1893.3","jugar y esperar que los demas muevan ficha","esperar que los demas muevan ficha ",,"3,4,2,1,5","2","6","40","0","5","1,1,1,1,1","3.85","5","6","1","0","72","36","71",NULL,NULL,"0","3,3,0,3,0,4,2,3,3,3","18.4"
"861","9","1","42","147.156.150.66","l85","1562658536",NULL,"30","100","7","22","1","Química","4","203","0","41","4","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","5","2","10","80","2075.5","Intentar generar los enlaces justos para obtener el mayor beneficio.","Generar la máxima cantidad de enlaces","Creo que se debería haber creado una diferencia entre los triángulos de conexiones que han sido propuestos por ti y los que te han propuesto.","2,5,4,1,3","3","6","50.4","9.6","1","0,0,0,0,1","1.6","5","5","6","1","3","68","37",NULL,NULL,"4","0,3,2,0,3,4,0,4,4,4","17.6"
"842","9","1","43","150.128.49.2","c26","1562658452",NULL,"30","100","7","40","0",,"6","55","0","41","3","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","8","2","10","80","2764.8","Mantener una ganancia por encima de 300 puntos en cada ronda, evitando los costes por conexiones","Evitar los costes",,"2,3,5,4,1","2","6","39.6","1.6","4","0,0,0,0,0","1.6","5","5","6","1","72","36","1",NULL,NULL,"3","3,4,1,4,3,3,2,4,3,3","20.3"
"874","9","1","44","147.156.150.51","l65","1562658550",NULL,"30","100","7","18","1","Grado en Magisterio","4","203","0","41","1","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","5","2","10","80","2096.8","Realizar solo dos conexiones para que el coste sea bajo","Realizar la mayor cantidad de conexiones posibles para ver el resultado de beneficio con cada uno de ellos",,"2,5,4,1,3","4","6","50.4","19.2","3","0,0,0,1,1","1.6","5","6","6","0","25","69","26",NULL,NULL,"1","3,4,1,1,2,1,1,4,3,2","17.4"
"860","9","1","45","147.156.150.39","l52","1562658532",NULL,"30","100","7","27","1","Tripulante de Cabina de Pasajeros","8","171","2","41","1","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","1","2","10","80","2192.1","Realizar pocas conexiones pero de calidad, con mínimo de pérdida.","Crear cuantas más conexiones, mejor.",,"5,1,3,2,4","4","6","50.4","19.2","1","0,0,0,0,0","1.6","5","5","6","1","91","66","3",NULL,NULL,"3","3,2,4,3,3,0,3,2,1,3","18"
"871","9","1","46","147.156.150.56","l71","1562658549",NULL,"30","100","7","19","1","Relaciones Laborales y Recursos Humanos","4","203","5","41","1","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","8","2","10","80","2279.4","Ir viendo como mis enlaces se iban desarrollando.","Intentar conseguir el máximo de conexiones.",,"5,1,3,4,2","2","6","32","32","2","0,0,0,1,1","1.6","5","6","6","0","3","69","37",NULL,NULL,"2","1,4,1,3,3,3,1,1,0,4","17.9"
"832","9","1","47","150.128.49.2","c12","1562658414",NULL,"30","100","7","20","0","Ingeniería","4","180","0","30","1","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","7","2","10","80","2558.2","Tener en cuenta los puntos extremos, es decir, no muy concurridos e intentar unir áreas (círculos) que no estuviesen conectados con otros.","Más o menos la misma estrategia",,"1,2,4,5,3","3","6","30","30","3","0,1,1,1,1","3.85","5","6","6","3","3","35","27",NULL,NULL,"1","4,3,2,4,3,3,0,4,3,4","21.3"
"863","9","1","48","147.156.150.50","l61","1562658538",NULL,"30","100","7","19","1","Derecho y ADE","4","203","0","41","4","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","2","2","10","80","1604.3","hacer pocas conexiones pero hacer de mediador para aumentar puntos","hacer conexiones y en el ultimo momento deshacer",,"2,5,3,1,4","2","6","20","80","5","0,0,1,1,1","3.85","5","5","6","3","5","67","60",NULL,NULL,"2","4,3,1,1,1,2,3,4,3,2","16.8"
"862","9","1","49","147.156.150.22","l34","1562658537",NULL,"30","100","7","21","0","International Business","4","203","0","41","4","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","9","2","10","80","1916.9","Conectarme a aquellos que solo poseían otras 2 conexiones, yt que tenían un saldo en torno a 300 o más. ","Algunos solamente intentaban conseguir puntos uniéndose al mayor número posible de persona, pero difícilmente funcionaba esa estrategia.",,"5,2,3,4,1","4","6","42.6","34.8","1","0,0,0,1,1","1.6","5","6","6","0","3","69","37",NULL,NULL,"2","3,4,0,1,2,2,1,4,3,2","16.5"
"822","9","1","50","150.128.49.2","c08","1562658392",NULL,"30","100","7","27","1",,"1","203","0","41","12","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","2","2","10","80","2164.2","Máximas conexiones, con el mínimo gasto","La misma",,"1,5,4,3,2","3","6","60","0","4","0,0,0,1,1","3.85","5","5","6","1","25","67","37",NULL,NULL,"4","3,4,3,4,2,1,0,2,3,4","20.4"
"878","9","1","51","147.156.150.58","l73","1562658553",NULL,"30","100","7","20","0","Economía","4","203","0","41","3","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","1","2","10","80","2548.8","no hacer muchas ruebas, una vez se estabilizaban los puntos, seguir así. Sin embargo, siempre mirar ante posibles cambios u oportunidades.","La misma",,"4,5,2,1,3","1","6","40","0","1","0,0,0,0,1","1.6","5","5","6","1","3","72","37",NULL,NULL,"4","0,1,0,3,4,2,1,3,2,3","19.4"
"838","9","1","52","150.128.49.2","c30","1562658436",NULL,"30","100","7","33","1","Psicología","4","203","0","41","4","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","2","2","10","80","2153.2","atarme a pocos nodos y tener fijación en los que estaban en triángulo. si veía que me ataba alguno que salía cuadrado, le daba doble clic para desactivar la conexión. ","al principio creo que todos intentábamos tener conexión con muchos, pero al ver que cada conexión suponía un coste de 80, ya te lo pensabas más. ",,"3,1,5,2,4","3","6","50.4","9.6","3","0,0,1,1,1","3.85","5","6","6","1","88","1","71",NULL,NULL,"3","0,4,0,4,1,4,0,3,0,4","20"
"829","9","1","53","150.128.49.2","c36","1562658407",NULL,"30","100","7","21","0","Derecho","4","203","2","41","12","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","8","2","10","80","2163.9","Dejar que sean los demás los que hagan las conexiones","Buscar muchas conexiones",,"5,3,1,4,2","3","6","60","0","5","0,0,1,1,1","3.85","5","6","6","0","3","68","37",NULL,NULL,"2","3,4,4,4,0,1,0,3,1,4","20.2"
"877","9","1","54","147.156.150.49","l66","1562658552",NULL,"30","100","7","19","1","derecho y ade","4","203","0","41","1","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","2","2","10","80","2324.2","Intentar unirme a puntos que estuvieran sueltos, es decir, que solo estuvieran unidos a mí y mantener de 2 a 3 conexiones. ","Simplemente establecer las relaciones que más puntos dieran.",,"1,5,3,2,4","1","6","30","30","5","0,0,0,1,1","3.85","5","6","6","1","3","67","37",NULL,NULL,"3","0,4,0,2,0,4,1,4,3,3","20.4"
"887","9","1","55","147.156.150.16","l22","1562658568",NULL,"30","100","7","19","1","Arte","4","203","0","41","12","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","3","2","10","80","2231.4","conseguir una puntuación no negativa y observar como cambia","hacían un poco de todo",,"1,2,5,4,3","5","6","120","0","3","0,0,0,1,1","1.6","5","5","6","1","82","49","60",NULL,NULL,"3","1,3,0,1,0,4,1,4,3,4","19.5"
